abstract,1,2,3,4,5,6,7,8,9,10,Nada,Henry,Bacteria,Protein
11120863.txt,0,0,0,0,0,0,0,0,0,0,,,,
11120867.txt,0,0,0,0,0,0,0,0,0,0,,,,
11122082.txt,0,0,0,0,0,0,0,0,0,0,,,,
11123268.txt,0,0,0,0,0,0,0,0,0,0,,,,
11123289.txt,0,0,0,0,0,0,0,0,0,0,,,,
11123297.txt,0,0,0,0,0,0,0,0,0,0,,,,
11124544.txt,0,0,0,0,0,0,0,0,0,0,,,,
11129116.txt,0,0,0,0,0,0,0,0,0,0,,,,
11129568.txt,0,0,0,0,0,0,0,0,0,0,,,,
11135574.txt,0,0,0,0,0,0,0,0,0,0,,,,
11136819.txt,0,0,0,0,0,0,0,0,0,0,,,,
11137602.txt,0,0,0,0,0,0,0,0,0,0,,,,
11138384.txt,0,0,0,0,0,0,0,0,0,0,,,,
11139209.txt,0,0,0,0,0,0,0,0,0,0,,,,
11145043.txt,0,0,0,0,0,0,0,0,0,0,,,,
11145647.txt,0,0,0,0,0,0,0,0,0,0,,,,
11148223.txt,0,0,0,0,0,0,0,0,0,0,,,,
11155230.txt,0,0,0,0,0,0,0,0,0,0,,,,
11157240.txt,0,0,0,0,0,0,0,0,0,0,,,,
11158586.txt,0,0,0,0,0,0,0,0,0,0,,,,
11159979.txt,0,0,0,0,0,0,0,0,0,0,,,,
11160010.txt,0,0,0,0,0,0,0,0,0,0,,,,
11160194.txt,0,0,0,0,0,0,0,0,0,0,,,,
11160210.txt,0,0,0,0,0,0,0,0,0,0,,,,
11160258.txt,0,0,0,0,0,0,0,0,0,0,,,,
11160312.txt,0,0,0,0,0,0,0,0,0,0,,,,
11162549.txt,0,0,0,0,0,0,0,0,0,0,,,,
11162627.txt,0,0,0,0,0,0,0,0,0,0,,,,
11165389.txt,0,0,0,0,0,0,0,0,0,0,,,,
11167573.txt,0,0,0,0,0,0,0,0,0,0,,,,
11168000.txt,0,0,0,0,0,0,0,0,0,0,,,,
11168737.txt,0,0,0,0,0,0,0,0,0,0,,,,
11169246.txt,0,0,0,0,0,0,0,0,0,0,,,,
11178314.txt,0,0,0,0,0,0,0,0,0,0,,,,
11179291.txt,1,1,1,0,1,1,1,1,1,1,2,2,Enteropathogenic Escherichia coli ,"p46 and p52 Shc isoform, MAP kinases "
11179320.txt,0,0,0,0,0,0,0,0,0,0,,,,
11180061.txt,0,0,0,0,0,0,0,0,0,0,,,,
11182116.txt,0,0,0,0,0,0,0,0,0,0,,,,
11183760.txt,0,0,0,0,0,0,0,0,0,0,,,,
11185502.txt,0,0,0,0,0,0,0,0,0,0,,,,
11185563.txt,0,0,0,0,0,0,0,0,0,0,,,,
11186308.txt,0,0,0,0,0,0,0,0,0,0,,,,
11186491.txt,0,0,0,0,0,0,0,0,0,0,,,,
11200055.txt,0,0,0,0,0,0,0,0,0,0,,,,
11204803.txt,0,0,0,0,0,0,0,0,0,0,,,,
11207321.txt,0,0,0,0,0,0,0,0,0,0,,,,
11207625.txt,0,0,0,0,0,1,0,0,0,0,,,,
11208790.txt,0,0,0,0,0,0,0,0,0,0,,,,
11208803.txt,0,0,0,0,0,0,0,0,0,0,,,,
11213800.txt,0,0,0,0,0,0,0,0,0,0,,,,
11219917.txt,0,0,0,0,0,0,0,0,0,0,,,,
11223965.txt,0,0,0,0,0,0,0,0,0,0,,,,
11231141.txt,0,0,0,0,0,0,0,0,0,0,,,,
11234321.txt,0,0,0,0,0,0,0,0,0,0,,,,
11237845.txt,0,0,0,0,0,0,0,0,0,0,,,,
11238612.txt,0,0,0,0,0,0,0,0,0,0,,,,
11238623.txt,0,0,0,0,0,0,0,0,0,0,,,,
11238654.txt,0,0,0,0,0,0,0,0,0,0,,,,
11238979.txt,0,0,0,0,0,0,0,0,0,0,,,,
11239771.txt,0,0,0,0,0,0,0,0,0,0,,,,
11242052.txt,0,0,0,0,0,1,0,0,0,0,,,,
11243468.txt,0,0,0,0,0,0,0,0,0,0,,,,
11243699.txt,0,0,0,0,0,0,0,0,0,0,,,,
11244040.txt,0,0,0,0,0,0,0,0,0,0,,,,
11244435.txt,0,0,0,0,0,0,0,0,0,0,,,,
11244783.txt,0,0,0,0,0,0,0,0,0,0,,,,
11246701.txt,0,0,0,0,0,0,0,0,0,0,,,,
11253810.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254553.txt,0,0,0,0,0,1,1,1,1,1,2,2,Legionella pneumophila pneumonia,MIP-2
11254624.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254679.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254718.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254719.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254722.txt,0,0,0,0,0,0,0,0,0,0,,,,
11254733.txt,0,0,0,0,0,1,1,1,0,1,2,2,bacillus Calmette-Guérin (BCG),"anti-apoptotic gene, A1"
11258423.txt,0,0,0,0,0,0,0,0,0,0,,,,
11260503.txt,0,0,0,0,0,0,0,0,0,0,,,,
11261995.txt,0,0,0,0,0,0,0,0,0,0,,,,
11271603.txt,0,0,0,0,0,0,0,0,0,0,,,,
11274460.txt,0,0,0,0,0,0,0,0,0,0,,,,
11277051.txt,0,0,0,0,0,0,0,0,0,0,,,,
11277619.txt,0,0,0,0,0,0,0,0,0,0,,,,
11278429.txt,0,0,0,0,0,0,0,0,0,0,,,,
11279035.txt,0,0,0,0,0,0,0,0,0,0,,,,
11279501.txt,0,0,0,0,0,0,0,0,0,0,,,,
11281713.txt,0,0,0,0,0,0,0,0,0,0,,,,
11282544.txt,0,0,0,0,0,0,0,0,0,0,,,,
11287001.txt,0,0,0,0,0,0,0,0,0,0,,,,
11287414.txt,0,0,0,0,0,0,0,0,0,0,,,,
11287608.txt,0,0,0,0,0,0,0,0,0,0,,,,
11287689.txt,0,0,0,0,0,0,0,0,0,0,,,,
11289148.txt,0,0,0,0,0,0,0,0,0,0,,,,
11289396.txt,0,0,0,0,0,0,0,0,0,0,,,,
11290557.txt,0,0,0,0,0,0,0,0,0,0,,,,
11291577.txt,0,0,0,0,0,0,0,0,0,0,,,,
11292739.txt,1,1,1,1,1,1,1,1,1,1,2,2,H. pylori,"caspase-8, caspase-9, caspase-3, Bad and Bid"
11296664.txt,0,0,0,0,0,0,0,0,0,0,,,,
11297268.txt,0,0,0,0,0,0,0,0,0,0,,,,
11298491.txt,0,0,0,0,0,0,0,0,0,0,,,,
11300761.txt,0,0,0,0,0,0,0,0,0,0,,,,
11306146.txt,0,0,0,0,0,0,0,0,0,0,,,,
11310835.txt,0,0,0,0,0,0,0,0,0,0,,,,
11311395.txt,0,0,0,0,0,0,0,0,0,0,,,,
11315191.txt,0,0,0,0,0,0,0,0,0,0,,,,
11320330.txt,0,0,0,0,0,0,0,0,0,0,,,,
11321249.txt,0,0,0,0,0,0,0,0,0,0,,,,
11321362.txt,0,0,0,0,0,0,0,0,0,0,,,,
11322892.txt,0,0,0,0,0,0,0,0,0,0,,,,
11328973.txt,0,0,0,0,0,0,0,0,0,0,,,,
11330723.txt,0,0,0,0,0,0,0,0,0,0,,,,
11334496.txt,0,0,0,0,0,0,0,0,0,0,,,,
11345586.txt,0,0,0,0,0,0,0,0,0,0,,,,
11348675.txt,0,0,0,0,0,0,0,0,0,0,,,,
11350831.txt,0,0,0,0,0,0,0,0,0,0,,,,
11352561.txt,0,0,0,0,0,0,0,0,0,0,,,,
11353993.txt,0,0,0,0,0,0,0,0,0,0,,,,
11357614.txt,0,0,0,0,0,0,0,0,0,0,,,,
11358990.txt,0,0,0,0,0,0,0,0,0,0,,,,
11360993.txt,0,0,0,0,0,0,0,0,0,0,,,,
11369760.txt,0,0,0,0,0,0,0,0,0,0,,,,
11374672.txt,0,0,0,0,0,0,0,0,0,0,,,,
11378375.txt,0,0,0,0,0,0,0,0,0,0,,,,
11380148.txt,0,1,1,1,1,1,1,1,1,1,0,0,,
11380202.txt,0,0,0,0,0,0,0,0,0,0,,,,
11387317.txt,0,0,0,0,0,0,0,0,0,0,,,,
11388794.txt,0,0,0,0,0,0,0,0,0,0,,,,
11389146.txt,0,0,0,0,0,0,0,0,0,0,,,,
11390032.txt,0,0,0,0,0,0,0,0,0,0,,,,
11390368.txt,0,0,0,0,0,0,0,1,0,1,0,0,,
11393978.txt,0,0,0,0,0,0,0,0,0,0,,,,
11396993.txt,0,0,0,0,0,0,0,0,0,0,,,,
11397793.txt,0,0,0,0,0,0,0,0,0,0,,,,
11399772.txt,0,0,0,0,0,0,0,0,0,0,,,,
11401991.txt,0,0,0,0,0,0,0,0,0,0,,,,
11406648.txt,0,0,0,0,0,0,0,0,0,0,,,,
11407666.txt,0,0,0,0,0,0,0,0,0,0,,,,
11408717.txt,0,0,0,0,0,0,0,0,0,0,,,,
11411851.txt,0,0,0,0,0,0,0,0,0,0,,,,
11415433.txt,0,0,0,0,0,0,0,0,0,0,,,,
11418697.txt,0,0,0,0,0,0,0,0,0,0,,,,
11421874.txt,0,0,0,0,0,0,0,0,0,0,,,,
11422422.txt,0,0,0,0,0,0,0,0,0,0,,,,
11425851.txt,0,0,0,0,0,0,0,0,0,0,,,,
11429551.txt,0,0,0,0,0,0,0,0,0,0,,,,
11435471.txt,0,0,0,0,0,0,0,0,0,0,,,,
11436474.txt,0,0,0,0,0,0,0,0,0,0,,,,
11441064.txt,0,0,0,0,0,0,0,0,0,0,,,,
11441071.txt,0,0,0,0,0,0,0,0,0,0,,,,
11442838.txt,0,0,0,0,0,0,0,0,0,0,,,,
11443095.txt,0,0,0,0,0,0,0,0,0,0,,,,
11443098.txt,0,0,0,0,0,0,0,0,0,0,,,,
11443555.txt,0,0,0,0,0,0,0,0,0,0,,,,
11444386.txt,0,0,0,0,0,0,0,0,0,0,,,,
11444877.txt,0,0,0,0,0,0,0,0,0,0,,,,
11445447.txt,0,0,0,0,0,0,0,0,0,0,,,,
11445740.txt,0,0,0,0,0,0,0,0,0,0,,,,
11449068.txt,0,0,0,0,0,0,0,0,0,0,,,,
1145131.txt,0,0,0,0,0,0,0,0,0,0,,,,
11453697.txt,0,0,0,0,0,0,0,0,0,0,,,,
11454056.txt,0,0,0,0,0,0,0,0,0,0,,,,
11460309.txt,0,0,0,0,0,0,0,0,0,0,,,,
11463838.txt,0,0,0,0,0,0,0,0,0,0,,,,
11465053.txt,0,0,0,0,0,0,0,0,0,0,,,,
11466336.txt,0,0,0,0,0,0,0,0,0,0,,,,
11466338.txt,0,0,0,0,0,1,1,1,0,1,2,2,Mycobacterium tuberculosis,"IL-4, CD30"
11466360.txt,0,0,0,0,0,0,0,0,0,0,,,,
11467224.txt,0,0,0,0,0,0,0,0,0,0,,,,
11470920.txt,0,0,0,0,0,0,0,0,0,0,,,,
11472417.txt,0,0,0,0,0,1,0,0,0,1,0,0,,
11474584.txt,0,0,0,0,0,0,0,0,0,0,,,,
11478675.txt,0,0,0,0,0,0,0,0,0,0,,,,
11481300.txt,0,0,0,0,0,0,0,0,0,0,,,,
11482303.txt,0,0,0,0,0,0,0,0,0,0,,,,
11482821.txt,0,0,0,0,0,0,0,0,0,0,,,,
11483365.txt,0,0,0,0,0,0,0,0,0,0,,,,
11483855.txt,0,0,0,0,0,0,0,0,0,0,,,,
11486010.txt,0,0,0,0,0,0,0,0,0,0,,,,
11486024.txt,0,0,0,0,0,0,0,0,0,0,,,,
11487472.txt,0,0,0,0,0,0,0,0,0,0,,,,
11487501.txt,0,0,0,0,0,0,0,0,0,0,,,,
11488633.txt,0,0,0,0,0,0,0,0,0,0,,,,
11488662.txt,0,0,0,0,0,0,0,0,0,0,,,,
11493349.txt,0,0,0,0,0,0,0,0,0,0,,,,
11493434.txt,0,0,0,0,0,0,1,0,0,0,,,,
11495722.txt,0,0,0,0,0,0,0,0,0,0,,,,
11497083.txt,0,0,0,0,0,0,0,0,0,0,,,,
11497086.txt,0,0,0,0,0,0,0,0,0,0,,,,
11497462.txt,0,0,0,0,0,0,0,0,0,0,,,,
11498180.txt,0,0,0,0,0,0,0,0,0,0,,,,
11500425.txt,0,0,0,0,0,0,0,0,0,0,,,,
11500432.txt,1,1,1,1,1,1,1,1,1,1,2,2,HGE bacteria,"IL-8, CXCR2"
11500480.txt,1,1,1,1,1,1,1,1,1,1,2,2,Staphylococcus,"IL-12, IL-8"
11504236.txt,0,0,0,0,0,0,0,0,0,0,,,,
11505380.txt,0,0,0,0,0,0,0,0,0,0,,,,
11507047.txt,0,0,0,0,0,0,0,0,0,0,,,,
11507918.txt,0,0,0,0,0,0,0,0,0,0,,,,
11509650.txt,0,0,0,0,0,0,0,0,0,0,,,,
11511101.txt,0,0,0,0,0,0,0,0,0,0,,,,
11511548.txt,0,0,0,0,0,0,0,0,0,0,,,,
11513971.txt,0,0,0,0,0,0,0,0,0,0,,,,
11523142.txt,0,0,0,0,0,0,0,0,0,0,,,,
11523894.txt,0,0,0,0,0,0,0,0,0,0,,,,
11524864.txt,0,0,0,0,0,0,0,0,0,0,,,,
11525435.txt,0,0,0,0,0,0,0,0,0,0,,,,
11531019.txt,0,0,0,0,0,0,0,0,0,0,,,,
11531949.txt,1,1,1,0,1,1,1,1,1,1,2,2,Staphylococcus aureus,"IL-8, CXCR1 and CXCR2"
11532125.txt,0,0,0,0,0,0,0,0,0,0,,,,
11533710.txt,0,0,0,0,0,0,0,0,0,0,,,,
11535838.txt,0,0,0,0,0,0,0,0,0,0,,,,
11535962.txt,0,0,0,0,0,0,0,0,0,0,,,,
11536596.txt,0,0,0,0,0,0,0,0,0,0,,,,
11537268.txt,0,0,0,0,0,0,0,0,0,0,,,,
11538336.txt,0,0,0,0,0,0,0,0,0,0,,,,
11539146.txt,0,0,0,0,0,0,0,0,0,0,,,,
11539668.txt,0,0,0,0,0,0,0,0,0,0,,,,
11540842.txt,0,0,0,0,0,0,0,0,0,0,,,,
11544309.txt,0,0,0,0,0,0,0,0,0,0,,,,
11544328.txt,0,0,0,0,0,0,0,0,0,0,,,,
11549015.txt,0,0,0,0,0,0,0,0,0,0,,,,
11551321.txt,0,0,0,0,0,0,0,0,0,0,,,,
11551548.txt,0,0,0,0,0,0,0,0,0,0,,,,
11555199.txt,0,0,0,0,0,0,0,0,0,0,,,,
11557815.txt,0,0,0,0,0,0,0,0,0,0,,,,
11558297.txt,0,0,0,0,0,0,0,0,0,0,,,,
11559643.txt,0,0,1,0,1,1,0,0,1,1,2,2,H. pylori,hBD-2
11560772.txt,0,0,0,0,0,0,0,0,0,0,,,,
11561961.txt,0,0,0,0,0,0,0,0,0,0,,,,
11562897.txt,0,0,0,0,0,0,0,0,0,0,,,,
11564784.txt,0,0,0,0,0,0,0,0,0,0,,,,
11567635.txt,0,0,0,0,0,0,0,0,0,0,,,,
11567995.txt,0,0,0,0,0,0,0,0,0,0,,,,
11569248.txt,0,0,0,0,0,0,0,0,0,0,,,,
11570638.txt,0,0,0,0,0,0,0,0,0,0,,,,
11571196.txt,0,0,0,0,0,0,0,0,0,0,,,,
11577950.txt,0,0,0,0,0,0,0,0,0,0,,,,
11578090.txt,0,0,0,0,0,0,0,0,0,0,,,,
11580296.txt,0,0,0,0,0,0,0,0,0,0,,,,
11580849.txt,0,0,0,0,0,0,0,0,0,0,,,,
11580851.txt,0,0,0,0,0,0,0,0,0,0,,,,
11581468.txt,0,0,0,0,0,0,0,0,0,0,,,,
11584024.txt,0,0,0,0,0,0,0,0,0,0,,,,
11585900.txt,0,0,0,0,0,0,0,0,0,0,,,,
11585918.txt,0,0,0,0,0,0,0,0,0,0,,,,
11587641.txt,0,0,0,0,0,0,0,0,0,0,,,,
11590022.txt,0,0,0,0,0,0,0,0,0,0,,,,
11591794.txt,0,0,0,0,0,0,0,0,0,0,,,,
11595728.txt,0,0,0,0,0,0,0,0,0,0,,,,
11601273.txt,0,0,0,0,0,0,0,0,0,0,,,,
11607835.txt,0,0,0,0,0,0,0,0,0,0,,,,
11622215.txt,0,0,0,0,0,0,0,0,0,0,,,,
11624974.txt,0,0,0,0,0,0,0,0,0,0,,,,
11627653.txt,0,0,0,0,0,0,0,0,0,0,,,,
11629072.txt,0,0,0,0,0,0,0,0,0,0,,,,
11630178.txt,0,0,0,0,0,0,0,0,0,0,,,,
11642460.txt,0,0,0,0,0,0,0,0,0,0,,,,
11673489.txt,0,0,0,0,0,0,0,0,0,0,,,,
11678228.txt,0,0,0,0,0,0,0,0,0,0,,,,
11678911.txt,0,0,0,0,0,0,0,0,0,0,,,,
11679347.txt,0,0,0,0,0,0,0,0,0,0,,,,
11679756.txt,0,0,0,0,0,0,0,0,0,0,,,,
11681909.txt,0,0,0,0,0,0,0,0,0,0,,,,
1168285.txt,0,0,0,0,0,0,0,0,0,0,,,,
11683360.txt,0,0,0,0,0,0,0,0,0,0,,,,
11686501.txt,0,0,0,0,0,0,0,0,0,0,,,,
11686830.txt,0,0,0,0,0,0,0,0,0,0,,,,
11698171.txt,0,0,0,0,0,0,0,0,0,0,,,,
11698433.txt,0,0,0,0,0,0,0,0,0,0,,,,
11698434.txt,0,0,0,0,0,0,0,0,0,0,,,,
11698456.txt,0,0,0,0,0,0,0,0,0,0,,,,
11702237.txt,0,0,0,0,0,0,0,0,0,0,,,,
11702694.txt,0,0,0,0,0,0,0,0,0,0,,,,
11705967.txt,0,0,0,0,0,0,0,0,0,0,,,,
11706043.txt,0,0,0,0,0,0,0,0,0,1,,,,
11710202.txt,0,0,0,0,0,0,0,0,0,0,,,,
11714818.txt,0,0,0,0,0,0,0,0,0,0,,,,
11716106.txt,0,0,0,0,0,0,0,0,0,0,,,,
11716527.txt,1,1,1,1,1,1,1,1,1,1,2,2,staphylococcus,CD25
11717309.txt,0,0,0,0,0,0,0,0,0,0,,,,
11722642.txt,0,0,0,0,0,0,0,0,0,0,,,,
11724365.txt,0,0,0,0,0,0,0,0,0,0,,,,
11725828.txt,0,0,0,0,0,0,0,0,0,0,,,,
11728477.txt,0,0,0,0,0,0,0,0,0,0,,,,
11729222.txt,0,0,0,0,0,0,0,0,0,0,,,,
11731034.txt,0,0,0,0,0,0,0,0,0,0,,,,
11731175.txt,0,0,0,0,0,0,0,0,0,0,,,,
11731799.txt,0,0,0,0,0,0,0,0,0,0,,,,
11733579.txt,0,0,0,0,0,0,0,0,0,0,,,,
11734198.txt,0,0,0,0,0,0,0,0,0,0,,,,
11737639.txt,0,0,0,0,0,0,0,0,0,0,,,,
11737658.txt,0,0,0,0,0,0,0,0,0,0,,,,
11738827.txt,0,0,0,0,0,0,0,0,0,0,,,,
11739497.txt,0,0,0,0,0,0,0,0,0,0,,,,
11739499.txt,0,0,0,0,0,0,0,0,0,0,,,,
11739756.txt,0,0,0,0,0,0,0,0,0,0,,,,
11741948.txt,0,0,0,0,0,0,0,0,0,0,,,,
11741980.txt,0,0,0,0,0,0,0,0,0,0,,,,
11745336.txt,0,0,0,0,0,0,0,0,0,0,,,,
11745380.txt,0,0,0,0,0,0,0,0,0,0,,,,
11746276.txt,0,0,0,0,0,0,0,0,0,0,,,,
11748176.txt,0,0,0,0,0,1,0,0,0,1,0,0,,
11748193.txt,0,0,0,0,0,0,0,0,0,0,,,,
11748281.txt,0,0,0,0,0,0,0,0,0,0,,,,
11751011.txt,0,0,0,0,0,0,0,0,0,0,,,,
11751210.txt,0,0,0,0,0,0,0,0,0,0,,,,
11751976.txt,0,0,1,0,1,1,1,1,1,1,2,2,F. nucleatum,hBD-2
11751983.txt,0,0,0,0,0,0,0,0,0,0,,,,
11753375.txt,0,0,0,0,0,0,0,0,0,0,,,,
11755183.txt,0,0,0,0,0,0,0,0,0,0,,,,
11755986.txt,0,0,0,0,0,0,0,0,0,0,,,,
11757849.txt,0,0,0,0,0,0,0,0,0,0,,,,
11761364.txt,0,0,0,0,0,0,0,0,0,0,,,,
11763282.txt,0,0,0,0,0,0,0,0,0,0,,,,
11767607.txt,0,0,0,0,0,0,0,0,0,0,,,,
11771960.txt,0,0,0,0,0,0,0,0,0,0,,,,
11772513.txt,0,0,0,0,0,0,0,0,0,0,,,,
11772523.txt,0,0,0,0,0,0,0,0,0,0,,,,
11772628.txt,0,0,0,0,0,0,0,0,0,0,,,,
11772637.txt,0,0,0,0,0,0,0,0,0,0,,,,
11774245.txt,0,0,0,0,0,0,0,0,0,0,,,,
11774776.txt,0,0,0,0,0,0,0,0,0,0,,,,
11776399.txt,0,0,0,0,0,0,0,0,0,0,,,,
11777966.txt,0,0,0,0,0,0,0,0,0,0,,,,
11779640.txt,0,0,0,0,0,0,0,0,0,0,,,,
11781072.txt,0,0,0,0,0,0,0,0,0,0,,,,
11782246.txt,0,0,0,0,0,0,0,0,0,0,,,,
11782521.txt,0,0,0,0,0,0,0,0,0,0,,,,
11784715.txt,0,0,0,0,0,0,0,0,0,0,,,,
11788577.txt,1,0,0,1,0,1,1,0,0,1,1,0, Helicobacter pylori, Src-like protein-tyrosine kinases 
11792633.txt,0,0,0,0,0,0,0,0,0,0,,,,
11795863.txt,0,0,0,0,0,0,0,0,0,0,,,,
11798467.txt,0,0,0,0,0,0,0,0,0,0,,,,
11801688.txt,0,0,0,0,0,0,0,0,0,0,,,,
11812124.txt,0,0,0,0,0,0,0,0,0,0,,,,
11814298.txt,0,0,0,0,0,0,0,0,0,0,,,,
11815.txt,0,0,0,0,0,0,0,0,0,0,,,,
11822.txt,0,0,0,0,0,0,0,0,0,0,,,,
11822870.txt,0,0,0,0,0,0,0,0,0,0,,,,
11826906.txt,0,0,0,0,0,0,0,0,0,0,,,,
11827277.txt,0,0,0,0,0,0,0,0,0,0,,,,
11827991.txt,0,0,0,0,0,0,0,0,0,0,,,,
11830466.txt,0,0,0,0,0,0,0,0,0,0,,,,
11830641.txt,0,0,0,0,0,0,0,0,0,0,,,,
11830981.txt,0,0,0,0,0,0,0,0,0,0,,,,
11834374.txt,0,0,0,0,0,0,0,0,0,0,,,,
11836344.txt,0,0,0,0,0,0,0,0,0,0,,,,
11837710.txt,0,0,0,0,0,0,0,0,0,0,,,,
11839374.txt,0,0,0,0,0,0,0,0,0,0,,,,
11840283.txt,0,0,0,0,0,0,0,0,0,0,,,,
11841213.txt,0,0,0,0,0,0,0,0,0,0,,,,
11841696.txt,0,0,0,0,0,0,0,0,0,0,,,,
11842104.txt,0,0,0,0,0,0,0,0,0,0,,,,
11846851.txt,0,0,0,0,0,0,0,0,0,0,,,,
11853629.txt,0,0,0,0,0,0,0,0,0,0,,,,
11854176.txt,0,0,0,0,0,0,0,0,0,0,,,,
11854210.txt,0,0,0,0,0,0,0,0,0,0,,,,
11854212.txt,0,0,0,0,0,0,0,0,0,0,,,,
11854251.txt,0,0,0,0,0,0,0,0,0,0,,,,
11857070.txt,0,0,0,0,0,0,0,0,0,0,,,,
11857340.txt,0,0,0,0,0,0,0,0,0,0,,,,
11858189.txt,0,0,0,0,0,0,0,0,0,0,,,,
11859120.txt,0,0,0,0,0,0,0,0,0,0,,,,
11861276.txt,0,0,0,0,0,0,0,0,0,0,,,,
11861375.txt,0,0,0,0,0,0,0,0,0,0,,,,
11861617.txt,0,0,0,0,0,0,0,0,0,0,,,,
11862383.txt,0,0,0,0,0,0,0,0,0,0,,,,
11877290.txt,0,0,0,0,0,0,0,0,0,0,,,,
11877291.txt,0,0,0,0,0,0,0,0,0,0,,,,
11877420.txt,0,0,0,0,0,0,0,0,0,0,,,,
11879819.txt,0,0,0,0,0,0,0,0,0,0,,,,
11880205.txt,0,0,0,0,0,0,0,0,0,0,,,,
11882900.txt,0,0,0,0,0,0,0,0,0,0,,,,
11884433.txt,0,0,0,0,0,0,0,0,0,0,,,,
11885270.txt,0,0,0,0,0,0,0,0,0,0,,,,
11885363.txt,0,0,0,0,0,0,0,0,0,0,,,,
11888296.txt,0,0,0,0,0,0,0,0,0,0,,,,
11889043.txt,0,0,0,0,0,0,0,0,0,0,,,,
11890550.txt,0,0,0,0,0,0,0,0,0,0,,,,
11890612.txt,0,0,0,0,0,0,0,0,0,0,,,,
11895223.txt,0,0,0,0,0,0,0,0,0,0,,,,
11895917.txt,0,0,0,0,0,0,0,0,0,0,,,,
11897074.txt,0,0,0,0,0,0,0,0,0,0,,,,
11897127.txt,0,0,0,0,0,0,0,0,0,0,,,,
11901320.txt,0,0,0,0,0,0,0,0,0,0,,,,
11902338.txt,1,1,1,1,1,1,1,1,1,1,0,0,,
11905111.txt,0,0,0,0,0,0,0,0,0,0,,,,
11907094.txt,0,0,0,0,0,0,0,0,0,0,,,,
11907104.txt,0,0,0,0,0,0,0,0,0,0,,,,
11908941.txt,0,0,0,0,0,0,0,0,0,0,,,,
11918712.txt,0,0,0,0,0,0,0,0,0,0,,,,
11920563.txt,0,0,0,0,0,0,0,0,0,0,,,,
11920590.txt,0,0,0,0,0,0,0,0,0,0,,,,
11922608.txt,0,0,0,0,0,0,0,0,0,0,,,,
11924796.txt,0,0,0,0,0,0,0,0,0,0,,,,
11925929.txt,0,0,0,0,0,0,0,0,0,0,,,,
11927587.txt,0,0,0,0,0,0,0,0,0,0,,,,
11928460.txt,0,0,0,0,0,0,0,0,0,0,,,,
11931390.txt,0,0,0,0,0,0,0,0,0,0,,,,
11934873.txt,0,0,0,0,0,0,0,0,0,0,,,,
11943354.txt,0,0,0,0,0,0,0,0,0,0,,,,
11943772.txt,0,0,0,0,0,0,0,0,0,0,,,,
11943848.txt,0,0,0,0,0,0,0,0,0,0,,,,
11944026.txt,0,0,0,0,0,0,0,0,0,0,,,,
11953358.txt,0,0,0,0,0,0,0,0,0,0,,,,
11955780.txt,0,0,0,0,0,0,0,0,0,0,,,,
11958675.txt,0,0,0,0,0,0,0,0,0,0,,,,
11959866.txt,0,0,0,0,0,0,0,0,0,0,,,,
11977596.txt,0,0,0,0,0,0,0,0,0,0,,,,
11980961.txt,0,0,0,0,0,0,0,0,0,0,,,,
11983893.txt,0,0,0,0,0,0,0,0,0,0,,,,
11984937.txt,0,0,0,0,0,0,0,0,0,0,,,,
11986256.txt,0,0,0,0,0,0,0,0,0,0,,,,
11986289.txt,0,0,0,0,0,0,0,0,0,0,,,,
11989885.txt,0,0,0,0,0,0,0,0,0,0,,,,
11990460.txt,0,0,0,0,0,0,0,0,0,0,,,,
11990527.txt,0,0,0,0,0,0,0,0,0,0,,,,
11994049.txt,0,0,0,0,0,0,0,0,0,0,,,,
11994150.txt,0,0,0,0,0,0,0,0,0,0,,,,
12000986.txt,0,0,0,0,0,0,0,0,0,0,,,,
12006650.txt,0,0,0,0,0,0,0,0,0,0,,,,
12007866.txt,0,0,0,0,0,0,0,0,0,0,,,,
12010981.txt,0,0,0,0,0,0,0,0,0,0,,,,
12011031.txt,0,0,1,0,1,1,1,1,0,1,2,2,Porphyromonas gingivalis,"CD-14, IL-8"
12015814.txt,0,0,0,0,0,0,0,0,0,0,,,,
12015947.txt,0,0,0,0,0,0,0,0,0,0,,,,
12016110.txt,0,0,0,0,0,0,0,0,0,0,,,,
12017931.txt,0,0,0,0,0,0,0,0,0,0,,,,
12021306.txt,0,0,0,0,0,0,0,0,0,0,,,,
12028561.txt,0,1,0,0,1,1,0,1,1,1,0,0,,
1203000.txt,0,0,0,0,0,0,0,0,0,0,,,,
12031081.txt,0,1,0,0,1,1,0,1,1,1,0,0,,
12032290.txt,0,0,0,0,0,0,0,0,0,0,,,,
12036856.txt,0,0,0,0,0,0,0,0,0,0,,,,
12036870.txt,0,0,0,0,0,0,0,0,0,0,,,,
12039412.txt,0,0,0,0,0,0,0,0,0,0,,,,
12039907.txt,0,0,0,0,0,0,0,0,0,0,,,,
12042809.txt,0,0,0,0,0,0,0,0,0,0,,,,
1204775.txt,0,0,0,0,0,0,0,0,0,0,,,,
12047751.txt,0,0,0,0,0,0,0,0,0,0,,,,
12051749.txt,0,0,0,0,0,0,0,0,0,0,,,,
