abstract,rahul_bacteria,anshu_bacteria,rahul_malaria,anshu_malaria
12186768.txt,0,0,0,0
12186835.txt,0,0,1,0
12190945.txt,0,0,1,0
12197092.txt,0,0,0,0
12205055.txt,0,0,0,0
12208896.txt,1,0,1,0
12217413.txt,0,0,0,0
12218136.txt,0,0,1,0
12220186.txt,0,0,0,0
12220527.txt,0,0,0,0
12220653.txt,0,0,0,0
12225436.txt,0,0,0,0
12237969.txt,0,0,0,0
12239170.txt,0,0,1,0
12239185.txt,1,0,1,1
12243559.txt,0,0,0,0
12270782.txt,0,0,1,0
12298265.txt,0,0,0,0
12325122.txt,0,0,0,0
12353014.txt,0,0,0,0
12353881.txt,0,0,0,0
12354853.txt,0,0,0,0
12370377.txt,1,0,1,0
12374387.txt,0,0,0,0
12379709.txt,0,0,1,0
12381006.txt,0,0,0,1
12382369.txt,0,0,0,1
123917.txt,0,0,1,0
12393410.txt,0,0,1,0
12393512.txt,0,0,1,0
12393723.txt,0,0,1,0
12396006.txt,1,0,0,0
12396007.txt,1,0,0,0
12396917.txt,0,0,0,0
12396929.txt,0,0,0,0
12397630.txt,0,0,0,0
12400863.txt,0,0,0,0
1240223.txt,0,0,1,0
12405641.txt,0,0,1,0
12406656.txt,0,0,1,0
12407445.txt,1,0,0,0
12408090.txt,0,0,0,0
12415471.txt,0,0,0,1
12421312.txt,0,0,0,0
12424372.txt,0,0,0,1
12426144.txt,0,0,0,0
12427018.txt,0,0,0,0
12429070.txt,0,0,0,0
12432467.txt,0,0,0,0
12433421.txt,0,0,0,0
12435850.txt,1,0,0,1
12438361.txt,0,0,0,0
12442327.txt,0,0,1,0
12443691.txt,0,0,0,0
12444111.txt,0,0,1,0
12444113.txt,0,0,1,1
12444136.txt,0,0,1,0
12444142.txt,0,0,0,0
12444490.txt,0,0,0,0
12444975.txt,0,0,0,0
12445227.txt,0,0,0,0
12445479.txt,0,0,1,0
12449484.txt,0,0,0,0
12450404.txt,0,0,0,0
12450706.txt,0,0,0,0
12450816.txt,0,0,0,1
12453441.txt,0,0,1,0
12454053.txt,0,0,0,0
12454484.txt,0,0,0,0
1245653.txt,0,0,0,0
12460575.txt,0,0,0,0
12460580.txt,0,0,0,0
12463026.txt,0,0,0,0
12464623.txt,1,0,1,0
12464797.txt,0,0,0,0
12465247.txt,0,0,0,0
12467973.txt,1,0,0,0
12471498.txt,0,0,0,0
12471743.txt,0,0,0,0
12472841.txt,0,0,1,0
12472994.txt,0,0,1,0
12475929.txt,0,0,0,1
12479542.txt,0,0,0,0
12480321.txt,0,0,0,0
12480902.txt,0,0,0,0
12480933.txt,1,0,0,0
12482239.txt,0,0,0,0
12488439.txt,1,0,1,0
12490721.txt,1,0,0,1
12490995.txt,0,0,1,1
12492849.txt,0,0,0,0
12493989.txt,0,0,0,0
12495003.txt,0,0,0,0
12496166.txt,0,0,1,0
12498149.txt,0,0,0,0
12512074.txt,0,0,0,0
12514191.txt,0,0,0,0
12515675.txt,0,0,0,0
12522100.txt,1,0,1,0
12523352.txt,0,0,0,0
12523960.txt,0,0,1,0
12526603.txt,0,0,0,1
12533065.txt,0,0,0,0
12534289.txt,0,0,0,0
12535590.txt,0,0,0,0
12536519.txt,0,0,0,0
12538484.txt,1,0,1,0
12538673.txt,0,0,1,0
12540566.txt,0,0,1,0
12540833.txt,0,0,0,0
12549413.txt,0,0,0,1
12549577.txt,0,0,0,0
12551920.txt,1,0,1,0
12553397.txt,0,0,0,0
12554772.txt,1,0,1,0
12555968.txt,0,0,0,1
12558942.txt,0,0,1,1
12560903.txt,0,0,1,0
12565001.txt,0,0,0,0
12565974.txt,0,0,0,0
12567239.txt,0,0,0,0
12567317.txt,0,0,1,0
12570826.txt,0,0,1,0
12573282.txt,0,0,0,0
12573562.txt,0,0,0,0
12574161.txt,1,0,0,0
12574328.txt,0,0,1,0
12574364.txt,0,0,1,0
12574376.txt,0,0,1,0
12575748.txt,0,0,0,0
12576547.txt,0,0,1,0
12578310.txt,0,0,0,1
12579299.txt,1,0,1,0
12583518.txt,0,0,0,0
12584654.txt,0,0,0,0
12586867.txt,0,0,0,0
12588292.txt,0,0,1,0
12588657.txt,0,0,1,0
12592074.txt,0,0,1,0
12592101.txt,0,0,1,0
12593602.txt,1,0,1,0
12593708.txt,0,0,0,0
12594860.txt,0,0,0,0
12594909.txt,0,0,0,0
12595697.txt,0,0,0,1
12595712.txt,0,0,0,0
12605359.txt,0,0,1,1
12607157.txt,0,0,0,0
12608444.txt,0,0,0,0
12608914.txt,0,0,1,1
12609063.txt,0,0,0,0
12615868.txt,0,0,0,0
12617551.txt,0,0,0,1
12618265.txt,0,0,1,0
12626573.txt,1,0,1,1
12626597.txt,1,0,1,0
12626799.txt,0,0,0,0
12626866.txt,0,0,0,0
12628682.txt,0,0,0,0
12632655.txt,0,0,0,1
12635472.txt,0,0,0,0
12646629.txt,0,0,1,0
12648225.txt,0,0,1,0
12649942.txt,0,0,0,0
12654812.txt,0,0,0,0
12654830.txt,0,0,1,0
12655605.txt,0,0,0,0
126565.txt,0,0,1,0
12657798.txt,0,0,0,0
12660949.txt,0,0,0,0
12661531.txt,0,0,0,0
12662174.txt,0,0,0,0
12663497.txt,0,0,1,0
12667068.txt,0,0,0,0
12667678.txt,0,0,1,0
12668773.txt,0,0,0,0
12670691.txt,1,0,1,0
12672064.txt,1,0,1,0
12672074.txt,0,0,1,1
12672403.txt,0,0,1,0
12673061.txt,0,0,0,0
12673266.txt,0,0,1,0
12673448.txt,0,0,1,0
1267445.txt,0,0,0,0
12678959.txt,0,0,0,0
12679679.txt,0,0,0,0
12680872.txt,0,0,1,0
12683971.txt,0,0,0,0
12685702.txt,0,0,0,0
12685933.txt,1,0,0,0
12690042.txt,0,0,1,0
12694605.txt,0,0,1,0
12698134.txt,0,0,0,0
12698564.txt,0,0,0,0
12699234.txt,0,0,0,0
12699931.txt,0,0,0,0
1270388.txt,0,0,0,1
12704118.txt,0,0,1,0
12706041.txt,0,0,0,1
12713932.txt,0,0,0,1
12715913.txt,0,0,0,0
12723370.txt,0,0,0,0
12730371.txt,0,0,0,0
12730879.txt,0,0,0,0
12731878.txt,1,0,0,0
12732551.txt,0,0,0,1
12734381.txt,0,0,1,0
12734673.txt,0,0,0,0
12735346.txt,0,0,0,0
12738651.txt,0,0,1,0
12740394.txt,1,0,0,0
12748186.txt,0,0,1,0
12750707.txt,0,0,0,0
12752123.txt,0,0,1,0
12753833.txt,0,0,0,0
12755898.txt,0,0,1,0
12757612.txt,0,0,1,0
12757691.txt,0,0,0,1
12759417.txt,1,0,0,0
12759451.txt,1,0,1,1
12761119.txt,0,0,1,0
12763309.txt,0,0,0,0
12767353.txt,0,0,0,0
12777773.txt,0,0,0,0
12777777.txt,0,0,1,0
12781519.txt,0,0,0,0
12781748.txt,0,0,0,0
12786832.txt,0,0,1,0
12788719.txt,0,0,0,0
12789335.txt,0,0,0,0
12790573.txt,0,0,0,0
12791093.txt,1,0,1,0
12794142.txt,0,0,1,0
12794146.txt,0,0,1,1
12796296.txt,0,0,0,0
12798769.txt,0,0,0,0
12801031.txt,0,0,0,1
12803880.txt,1,0,1,0
12809494.txt,0,0,0,0
1281474.txt,0,0,0,0
12814828.txt,0,0,0,0
12815039.txt,1,0,0,0
12816981.txt,0,0,1,0
12816984.txt,1,0,1,0
12817811.txt,0,0,0,0
12818154.txt,0,0,1,0
12824492.txt,0,0,0,0
1282488.txt,0,0,0,1
12826012.txt,0,0,0,0
12826054.txt,0,0,0,0
12826846.txt,0,0,1,0
1283047.txt,0,0,1,0
12832785.txt,0,0,0,0
12832802.txt,0,0,0,0
12833222.txt,0,0,1,0
12834615.txt,0,0,1,0
12835912.txt,0,0,0,0
12835930.txt,0,0,0,0
12837790.txt,1,0,0,0
12840516.txt,0,0,0,0
12843023.txt,0,0,0,0
12846807.txt,0,0,0,0
12847254.txt,0,0,1,0
12847259.txt,0,0,1,0
12847548.txt,1,0,1,0
12848005.txt,0,0,1,0
12848603.txt,0,0,0,0
12851648.txt,0,0,0,1
12852973.txt,0,0,0,0
12855738.txt,1,0,0,1
12859525.txt,0,0,0,0
12864814.txt,0,0,1,0
12873138.txt,1,0,0,0
12874245.txt,1,0,1,0
12874832.txt,0,0,1,1
12875811.txt,0,0,0,1
12876357.txt,0,1,1,0
12876362.txt,0,0,0,0
12876369.txt,0,0,0,0
12877504.txt,0,0,0,0
12883545.txt,0,0,0,0
12884859.txt,0,0,1,1
12887800.txt,0,0,1,0
12892992.txt,0,0,0,0
12897252.txt,0,0,0,0
12902500.txt,0,0,1,0
12909354.txt,0,0,0,0
12910461.txt,0,0,0,0
12911056.txt,0,0,0,0
12911311.txt,0,0,0,0
12914816.txt,0,0,0,0
12917422.txt,0,0,0,0
12918822.txt,0,0,0,0
12919407.txt,0,0,0,0
12920481.txt,0,0,1,0
12923055.txt,1,0,0,0
12923257.txt,0,0,0,0
12923497.txt,0,0,0,0
12925134.txt,0,0,1,0
12925210.txt,0,0,1,0
12925802.txt,0,0,0,0
12931755.txt,0,0,0,0
12937946.txt,0,0,0,0
12937983.txt,0,0,0,0
12938021.txt,0,0,1,0
12941828.txt,0,0,0,0
12943837.txt,0,0,0,0
12946006.txt,0,0,0,0
12946843.txt,0,0,0,0
12947689.txt,0,0,0,0
12949088.txt,0,0,0,1
12949238.txt,0,0,1,0
12949413.txt,0,0,1,0
12950680.txt,0,0,1,0
12952083.txt,0,0,1,0
12954615.txt,1,0,1,0
12957354.txt,0,0,1,0
12958890.txt,0,0,0,0
12959401.txt,0,0,0,0
12960397.txt,0,0,1,0
1305916.txt,0,0,0,0
13072.txt,0,0,0,0
1309748.txt,1,0,1,1
1309972.txt,0,0,0,0
1309978.txt,0,0,0,0
1310038.txt,0,0,0,0
1310666.txt,0,0,0,0
1313433.txt,0,0,0,0
1314898.txt,0,0,0,0
1316920.txt,0,0,1,0
1317404.txt,0,0,1,0
1320126.txt,0,0,0,0
13208585.txt,0,0,0,0
1321665.txt,0,0,0,0
1323023.txt,0,0,0,0
1324187.txt,0,0,0,0
13273415.txt,0,0,0,0
1328461.txt,0,0,1,0
13302685.txt,0,0,0,0
1330329.txt,0,0,1,0
1334806.txt,0,0,1,0
1337081.txt,0,0,1,0
1338941.txt,0,0,0,1
1339319.txt,0,0,0,1
13409969.txt,0,0,0,1
13416511.txt,0,0,0,0
13504135.txt,0,0,0,0
1351875.txt,0,0,0,0
13522656.txt,0,0,0,0
13522657.txt,0,0,0,0
13522658.txt,0,0,0,0
13573228.txt,0,0,0,0
1358981.txt,0,0,1,0
13594816.txt,0,0,0,0
1360613.txt,0,0,0,0
1363054.txt,0,0,1,0
13654419.txt,0,0,0,0
1367800.txt,0,0,0,0
13679361.txt,0,0,0,0
1370434.txt,0,0,0,0
1370443.txt,0,0,1,0
1370624.txt,0,0,0,1
1370683.txt,0,0,1,0
1370688.txt,1,0,1,1
1371071.txt,0,0,0,0
13723610.txt,0,0,0,0
13725781.txt,0,0,0,0
1374696.txt,0,0,0,0
1375311.txt,0,0,0,0
13753188.txt,0,0,0,1
13753190.txt,0,0,0,0
1376392.txt,0,0,0,0
1379320.txt,0,0,0,0
1380533.txt,0,0,1,0
13825456.txt,0,0,0,0
1385518.txt,0,0,1,0
1385526.txt,0,0,1,0
1386141.txt,0,0,1,0
1388167.txt,0,0,0,0
13900766.txt,0,0,0,0
13951074.txt,0,0,0,0
1397266.txt,0,0,0,0
1399036.txt,0,0,0,0
13999702.txt,0,0,0,0
14002371.txt,0,0,0,0
14011115.txt,0,0,0,0
1402388.txt,0,0,1,0
1404370.txt,0,0,0,0
14069046.txt,0,0,0,0
1409657.txt,0,0,0,0
14099642.txt,0,0,0,0
14108441.txt,0,0,0,0
14113670.txt,0,0,0,0
14127968.txt,0,0,0,1
1414833.txt,0,0,0,0
14189105.txt,0,0,0,0
14238942.txt,0,0,0,1
14250946.txt,0,0,0,0
1428010.txt,0,0,0,0
1429509.txt,0,0,1,0
1429865.txt,0,0,1,0
14363150.txt,0,0,0,0
14363213.txt,0,0,0,0
1437555.txt,1,0,0,0
1438267.txt,0,0,1,0
143908.txt,0,0,1,0
1444418.txt,0,0,0,0
1445220.txt,0,0,1,0
1445255.txt,0,0,0,0
14458448.txt,0,0,0,0
14464.txt,0,0,0,0
14499556.txt,0,0,0,1
14499622.txt,1,0,0,0
14499938.txt,0,0,0,0
14500007.txt,0,0,0,0
14500023.txt,0,0,0,0
14500661.txt,1,0,1,0
14500678.txt,0,0,1,1
14501126.txt,0,0,0,0
14501138.txt,0,0,0,0
14504694.txt,0,0,1,0
14514237.txt,0,0,1,0
14516155.txt,0,0,0,0
14517274.txt,1,0,1,0
14522012.txt,0,0,0,1
14524498.txt,0,0,0,1
14525973.txt,0,0,0,0
1452684.txt,0,0,0,0
14527553.txt,0,0,0,0
14529272.txt,0,0,0,0
14529275.txt,0,0,0,0
14529496.txt,0,0,0,0
14555485.txt,0,0,0,0
14556742.txt,0,0,0,0
14558820.txt,0,0,0,1
14559092.txt,0,0,0,0
14560448.txt,0,0,0,0
14561011.txt,0,0,1,0
14562113.txt,0,0,0,1
14562962.txt,0,0,0,0
14568927.txt,1,0,1,0
14573651.txt,0,0,0,0
14573654.txt,0,0,1,0
14573689.txt,0,0,1,0
14574103.txt,0,0,0,0
14575371.txt,0,0,0,0
14578883.txt,0,0,1,1
14580216.txt,0,0,0,1
14580768.txt,0,0,0,0
14584966.txt,0,0,0,0
14585199.txt,0,0,1,0
14587900.txt,0,0,0,0
14593510.txt,0,0,0,0
14593585.txt,0,0,1,0
14594822.txt,0,0,0,0
14594827.txt,0,0,0,0
14596869.txt,0,0,1,0
1459689.txt,0,0,0,0
14596913.txt,1,0,1,0
14597284.txt,0,0,0,0
14598987.txt,0,0,0,0
1459996.txt,0,0,0,0
14601649.txt,0,0,1,0
14604549.txt,0,0,1,0
14605879.txt,1,0,1,0
14607413.txt,0,0,0,0
14608880.txt,0,0,0,0
14609091.txt,0,0,0,1
14613885.txt,0,0,0,0
14616726.txt,0,0,1,0
14617792.txt,0,0,1,0
14619952.txt,0,0,0,0
14624311.txt,0,0,1,0
14628677.txt,0,0,0,0
14630121.txt,0,0,0,0
14632287.txt,0,0,0,0
1463436.txt,0,0,0,0
14635040.txt,0,0,1,0
1463527.txt,0,0,0,0
14636689.txt,0,0,0,0
1463835.txt,0,0,0,1
14641618.txt,0,0,0,0
14641959.txt,0,0,1,0
14644037.txt,0,0,1,1
14646087.txt,0,0,0,0
14646088.txt,0,0,0,0
14646092.txt,0,0,0,0
14646096.txt,0,0,0,0
14646108.txt,0,0,0,0
14646111.txt,0,0,0,0
14650577.txt,0,1,1,0
14653314.txt,0,0,0,0
14655013.txt,0,0,0,0
14660389.txt,0,0,0,0
14660562.txt,0,0,0,0
14661961.txt,0,0,0,1
14662316.txt,0,0,0,0
14668339.txt,1,0,1,0
14668922.txt,0,0,1,0
14672050.txt,0,0,1,0
14672240.txt,0,0,0,0
14672363.txt,0,0,0,0
14673152.txt,1,0,1,1
14675496.txt,0,0,0,0
14677251.txt,0,0,0,0
14678204.txt,0,0,1,0
14682576.txt,0,0,0,0
14684.txt,0,0,0,1
14684902.txt,0,0,0,0
14684905.txt,0,0,0,1
14684907.txt,0,0,0,0
14684927.txt,0,0,0,0
14687222.txt,0,0,1,1
1468743.txt,0,0,0,1
14688348.txt,0,0,1,0
14692205.txt,0,0,0,0
14692207.txt,0,0,0,0
14695602.txt,0,0,0,0
14698218.txt,0,0,0,0
14707136.txt,1,0,1,0
14711510.txt,0,0,0,0
14713106.txt,0,0,1,1
1471971.txt,0,0,0,1
14722359.txt,1,0,0,0
14727687.txt,0,0,1,0
14729582.txt,0,0,1,1
14732820.txt,0,0,0,0
14733387.txt,0,0,0,0
14734115.txt,0,0,0,0
14734188.txt,0,0,1,0
14738888.txt,0,0,1,0
14738893.txt,0,0,1,0
14739449.txt,0,0,0,0
14741133.txt,0,0,1,0
14746982.txt,0,0,1,0
14754896.txt,1,0,1,0
14756911.txt,0,0,0,0
1476430.txt,0,0,0,0
14764735.txt,0,0,1,0
14766295.txt,0,0,0,0
14766922.txt,0,0,0,0
14767427.txt,0,0,0,0
1479687.txt,0,0,0,0
1479882.txt,0,0,1,0
14840450.txt,0,0,0,0
1486716.txt,0,0,0,0
14871211.txt,0,0,0,1
14880694.txt,0,0,0,1
1490880.txt,0,0,0,0
1494236.txt,0,0,0,0
14955491.txt,0,0,0,0
14970228.txt,1,0,1,1
14970911.txt,0,0,1,0
14971661.txt,0,0,1,0
14971733.txt,0,0,0,0
14973035.txt,0,0,0,0
14974752.txt,0,0,1,1
14975355.txt,0,0,1,0
14975357.txt,0,0,1,0
14978088.txt,1,0,1,0
14978305.txt,0,0,0,1
14981084.txt,0,0,0,0
14982443.txt,0,0,0,0
14990576.txt,0,0,0,0
14993688.txt,0,0,0,0
14993691.txt,0,0,0,0
14993697.txt,0,0,0,0
1499570.txt,0,0,0,0
14998398.txt,0,0,0,0
15002221.txt,0,0,0,0
1500366.txt,0,0,0,0
15004159.txt,0,0,1,0
15004329.txt,1,0,1,0
15005613.txt,1,0,0,0
15007736.txt,0,0,0,0
15009251.txt,0,0,0,0
15012138.txt,0,0,1,0
15015429.txt,0,0,0,1
15016031.txt,0,0,0,0
15017387.txt,1,0,1,0
15018096.txt,0,0,0,0
15019971.txt,0,0,1,0
15024774.txt,0,0,0,0
15026410.txt,0,0,1,0
1502777.txt,0,0,0,0
15028716.txt,0,0,1,0
15028884.txt,0,0,1,0
15030474.txt,0,0,0,0
15031030.txt,0,0,0,0
15033794.txt,1,0,1,1
15034011.txt,0,0,0,1
15039222.txt,0,0,0,0
15039304.txt,1,0,1,0
15039944.txt,0,0,0,0
1504203.txt,0,0,0,0
15043055.txt,0,0,0,0
15044730.txt,0,0,0,0
15049825.txt,1,0,1,0
15053360.txt,0,0,0,0
15055262.txt,0,0,0,0
15056881.txt,0,0,1,0
15058184.txt,0,0,0,0
15059630.txt,0,0,0,0
15060729.txt,0,0,0,0
1506517.txt,0,0,0,0
15067039.txt,1,0,1,0
15067050.txt,1,0,1,0
15067326.txt,1,0,1,0
15072476.txt,0,0,0,1
15072852.txt,0,0,1,0
15083188.txt,0,0,0,0
15084807.txt,0,0,0,0
15085967.txt,0,0,1,0
15086395.txt,0,0,1,0
15088011.txt,0,0,0,0
15090250.txt,0,0,1,0
15092428.txt,0,0,0,1
15092910.txt,0,0,0,0
15093545.txt,1,0,1,0
15094046.txt,1,0,0,0
15094705.txt,0,0,0,1
15096043.txt,0,0,0,0
15096543.txt,0,0,0,0
15097441.txt,0,0,0,0
1509825.txt,0,0,0,0
1509826.txt,0,0,0,0
15099529.txt,0,0,0,0
15100269.txt,1,0,1,0
15103126.txt,0,0,0,0
15103141.txt,0,0,0,0
15105884.txt,0,0,0,0
15109052.txt,0,0,0,0
15111121.txt,0,0,0,0
15111623.txt,0,0,0,0
15115782.txt,0,0,1,0
1512084.txt,0,0,0,1
15122754.txt,0,0,1,1
1512283.txt,0,0,0,0
15123775.txt,0,0,1,1
15127237.txt,0,0,0,0
15128776.txt,1,0,1,0
15128946.txt,1,0,1,0
15133160.txt,0,0,0,0
15134649.txt,0,0,0,0
15134902.txt,0,0,1,0
15135297.txt,0,0,1,0
15135541.txt,1,0,1,1
15137734.txt,0,0,0,0
15138274.txt,1,0,0,0
15146505.txt,0,0,0,0
15149031.txt,0,0,0,0
15150326.txt,0,0,0,0
15150332.txt,0,0,0,1
15153771.txt,0,0,0,0
15153936.txt,0,0,0,0
1515404.txt,0,0,0,1
1515490.txt,0,0,0,0
15159573.txt,0,0,0,0
15160305.txt,0,0,1,0
15162538.txt,0,0,0,0
15166137.txt,1,0,0,0
15173831.txt,0,0,0,0
15178342.txt,0,0,0,0
15179322.txt,0,0,1,0
15181495.txt,0,0,0,0
15181580.txt,0,0,1,0
1518392.txt,0,0,0,0
15184575.txt,0,0,0,0
15185193.txt,0,0,0,0
15186260.txt,0,0,0,0
15186263.txt,0,0,1,0
15187164.txt,1,0,1,0
15189447.txt,1,0,0,0
15196014.txt,0,0,0,0
15196206.txt,0,0,1,0
15197141.txt,1,0,1,1
1519979.txt,0,0,1,0
15199999.txt,0,0,0,1
15201922.txt,0,0,0,0
15204724.txt,0,0,0,0
15205419.txt,0,0,0,0
15207808.txt,0,0,0,0
15212288.txt,0,0,0,0
15212296.txt,0,0,0,0
15212710.txt,0,0,1,0
15212736.txt,0,0,0,0
15213110.txt,0,0,1,0
15213445.txt,0,0,0,0
15215121.txt,0,0,0,0
15216904.txt,0,0,0,0
15218026.txt,1,0,0,0
15220669.txt,0,0,0,1
15221274.txt,0,0,0,0
15227798.txt,0,0,0,0
15228550.txt,0,0,0,0
15230449.txt,0,0,0,0
15232149.txt,0,0,0,0
15238469.txt,0,0,0,0
15240271.txt,0,0,0,0
15241356.txt,0,0,1,0
15242297.txt,0,0,0,0
15243159.txt,0,0,1,1
1524578.txt,0,0,0,0
15246018.txt,0,0,0,0
15247600.txt,0,0,1,0
15248179.txt,0,0,1,0
15252054.txt,0,0,0,0
15255186.txt,0,0,1,0
15257086.txt,0,0,1,0
15257430.txt,0,0,0,0
15260219.txt,0,0,0,1
1526232.txt,0,0,0,0
1527015.txt,0,0,0,0
1527089.txt,0,0,1,0
15272179.txt,0,0,0,0
15279145.txt,0,0,0,0
15280388.txt,0,0,0,1
15281938.txt,0,0,0,0
15283232.txt,0,0,0,0
15284678.txt,0,0,0,0
15287744.txt,0,0,0,0
15288307.txt,0,0,0,0
1528853.txt,1,0,0,0
15294934.txt,0,0,1,0
15297747.txt,0,0,0,0
15298622.txt,0,0,1,0
15299017.txt,1,0,0,0
15299380.txt,0,0,0,0
15299423.txt,0,0,0,0
15299587.txt,0,0,0,0
15301532.txt,0,0,0,0
15302601.txt,1,0,0,1
15303385.txt,0,0,1,0
15305172.txt,0,0,0,0
15307188.txt,0,0,1,0
1530864.txt,0,0,0,0
15312134.txt,0,0,1,0
15312144.txt,0,0,1,0
1531541.txt,0,0,0,0
1531794.txt,0,0,0,0
15321987.txt,0,0,1,0
15322019.txt,1,0,1,1
15325146.txt,0,0,0,1
15326592.txt,0,0,0,0
15328209.txt,0,0,0,0
15328574.txt,0,0,0,0
15330056.txt,0,0,1,0
15331323.txt,0,0,1,0
1533216.txt,0,0,0,0
15333940.txt,0,0,0,0
15337781.txt,1,0,1,0
1534327.txt,0,0,0,0
1534328.txt,0,0,0,0
15345467.txt,0,0,0,0
15347684.txt,1,0,0,0
15347689.txt,0,0,0,0
15352522.txt,0,0,0,0
15353118.txt,0,0,0,0
15353478.txt,0,0,1,1
15356099.txt,0,0,1,0
15356112.txt,0,0,0,1
15356115.txt,0,0,1,0
15356117.txt,1,0,1,0
15356129.txt,0,0,1,0
1535622.txt,0,0,0,0
15357299.txt,0,0,0,0
15357405.txt,0,0,0,0
15358416.txt,0,0,0,0
15358660.txt,0,0,1,0
15364949.txt,1,0,1,0
15366944.txt,1,0,0,0
15371926.txt,0,0,1,0
15373909.txt,0,0,1,0
15375381.txt,0,0,1,0
15376743.txt,0,0,1,1
1537795.txt,0,0,0,0
15380559.txt,0,0,0,0
15380639.txt,0,0,1,0
15383581.txt,1,0,1,0
15383594.txt,1,0,1,0
15384042.txt,0,0,0,0
15385476.txt,0,0,1,0
15387974.txt,0,0,0,0
15387976.txt,0,0,0,0
15388934.txt,0,0,0,0
15388954.txt,0,0,0,0
15390104.txt,0,0,1,0
1539976.txt,0,0,0,1
1541053.txt,0,0,1,0
1544226.txt,0,0,1,0
15448982.txt,0,0,0,0
1544899.txt,0,0,1,0
15449114.txt,0,0,1,0
15451173.txt,0,0,0,0
15452181.txt,1,0,1,0
15458782.txt,0,0,1,0
15463083.txt,0,0,0,0
15465052.txt,0,0,0,0
15465865.txt,0,0,0,0
15466452.txt,0,0,1,0
15472298.txt,0,0,0,0
15477656.txt,0,0,1,0
15483184.txt,0,0,0,0
15485926.txt,1,0,0,0
15488321.txt,1,0,0,0
15490836.txt,0,0,0,0
15493995.txt,0,0,1,0
15498940.txt,0,0,0,0
15501777.txt,0,0,1,0
15501823.txt,0,0,0,0
15502316.txt,0,0,0,0
15502318.txt,0,0,0,0
15502327.txt,0,0,1,0
15504133.txt,0,0,0,0
15513394.txt,0,0,0,0
15513911.txt,0,0,0,0
15516577.txt,0,0,0,0
15518334.txt,0,0,1,0
1551855.txt,0,0,0,0
15520377.txt,0,0,0,1
15528553.txt,0,0,0,1
155312.txt,0,0,0,0
15533053.txt,0,0,1,0
15533717.txt,1,0,1,0
15533793.txt,0,0,0,0
15539739.txt,0,0,0,0
15545424.txt,0,0,0,0
15545985.txt,0,0,1,0
15547278.txt,0,0,0,0
15548300.txt,0,0,0,0
15549171.txt,0,0,0,0
15549605.txt,1,0,0,0
15552872.txt,0,0,0,0
15553641.txt,0,0,0,0
15556290.txt,0,0,0,0
15557169.txt,0,0,1,0
15557185.txt,1,0,1,0
15557597.txt,1,0,1,0
15557609.txt,0,0,1,0
15557647.txt,0,0,0,0
15564667.txt,0,0,0,0
15566596.txt,0,0,1,0
15567127.txt,0,0,0,0
15568615.txt,0,0,1,0
15571070.txt,1,0,1,0
15572693.txt,1,1,1,0
15574432.txt,0,0,0,0
15575881.txt,0,0,0,0
15576204.txt,0,0,0,0
15576595.txt,0,0,0,0
15578853.txt,0,0,0,0
15579018.txt,0,0,1,0
15579374.txt,0,0,1,0
15581800.txt,0,0,0,0
15584258.txt,0,0,0,0
15585777.txt,0,0,1,0
15585831.txt,1,0,1,0
15588225.txt,0,0,1,0
15589360.txt,0,0,0,0
15590896.txt,1,0,1,0
15596434.txt,0,0,0,0
15602.txt,0,0,0,0
15606125.txt,0,0,0,0
15607958.txt,0,0,0,1
15610035.txt,0,0,0,0
15611230.txt,1,0,1,1
15611286.txt,0,0,0,0
15616573.txt,1,0,1,0
15617521.txt,0,0,1,0
15619732.txt,0,0,0,0
15620821.txt,0,0,0,0
15622455.txt,0,0,1,0
15625762.txt,0,0,0,0
15626350.txt,0,0,0,0
15626895.txt,0,0,1,0
15629537.txt,0,0,0,0
15629648.txt,0,0,0,1
15631069.txt,0,0,0,0
15631210.txt,0,0,0,0
15634883.txt,1,0,1,1
15634918.txt,1,0,1,0
15634947.txt,0,0,0,0
15637066.txt,1,0,1,0
15638157.txt,0,0,0,0
15638326.txt,0,0,0,0
15639649.txt,0,0,1,0
15649301.txt,0,0,1,1
15649864.txt,1,0,1,0
15652230.txt,1,0,1,1
15653848.txt,0,0,0,0
15654832.txt,0,0,1,1
15658990.txt,0,0,0,1
15659170.txt,0,0,0,0
15659384.txt,1,0,1,1
15660792.txt,0,0,0,0
15661642.txt,0,0,0,0
15663199.txt,1,0,1,0
15664914.txt,0,0,1,0
15665086.txt,0,0,1,0
15667261.txt,0,0,0,0
15669768.txt,0,0,0,0
15671487.txt,0,0,0,1
15672270.txt,0,0,0,0
1567450.txt,0,0,0,0
1567858.txt,0,0,0,0
15683615.txt,0,0,0,0
15684665.txt,0,0,0,0
1568688.txt,0,0,1,0
15686880.txt,0,0,0,0
15687032.txt,0,0,0,0
15687981.txt,0,0,0,0
1569346.txt,0,0,1,0
15695399.txt,0,0,0,0
15699074.txt,1,0,0,0
15699119.txt,0,0,1,0
15699483.txt,0,0,1,0
15705585.txt,1,0,0,0
15712009.txt,0,0,0,0
15715461.txt,0,0,0,0
15717536.txt,0,0,0,0
15722411.txt,0,0,1,0
15723540.txt,0,0,0,1
15723810.txt,0,0,1,1
15728251.txt,1,0,0,0
15728382.txt,0,0,0,1
15728528.txt,0,0,0,0
15731037.txt,1,0,1,0
15733366.txt,0,0,1,0
15734652.txt,0,0,0,0
15736929.txt,0,0,0,0
15738426.txt,0,0,0,1
